"Scenario_1","Scenario_2","Scenario_3","Scenario_4","Scenario_5","Scenario_6","Scenario_7","Scenario_8","Scenario_9","Scenario_10","Scenario_11","Scenario_12","Scenario_13","Scenario_14","Scenario_15","Scenario_16","Scenario_17","Scenario_18","Scenario_19","Scenario_20","Scenario_21","Scenario_22","Scenario_23","Scenario_24","Scenario_25","Scenario_26","Scenario_27","Scenario_28","Scenario_29","Scenario_30","Scenario_31","Scenario_32","Scenario_33","Scenario_34","Scenario_35","Scenario_36","Scenario_37","Scenario_38","Scenario_39","Scenario_40","Scenario_41","Scenario_42","Scenario_43","Scenario_44","Scenario_45","Scenario_46","Scenario_47","Scenario_48","Scenario_49","Scenario_50","Date"
164.078013622085,208.499315341077,261.078547903509,-107.625599572793,193.862800981446,90.9545989080022,151.790853288475,178.912184247751,160.368895281018,268.578977010503,307.582074540731,27.0186025276251,186.180058218807,160.862581855753,48.3556022383268,184.711389130741,182.71265627415,-147.71261091822,129.233126499476,106.810696551997,168.585514644876,255.309157131575,1.58242899542269,133.433551952241,88.5004694495576,51.8300310563647,104.367362469041,78.3294792371524,-138.264617968337,-57.6184835923636,195.911075959536,211.297018007947,96.5785011093859,220.270026920959,32.1109781394917,119.013431078149,42.3954165972616,256.929523788254,71.4140237099221,182.212402222373,204.709004472303,230.498018221415,-1.93085009916432,124.551321053362,216.904557817557,134.732739894787,231.5857980986,182.745703051574,187.127588008894,-78.9971466944855,2024-10-06 05:00:00
169.493781535722,210.663246937215,266.863194703138,-96.7605329018384,206.695207702879,90.2051794658475,166.698367656918,184.472429844695,160.371688034036,266.653936077219,302.60620466209,60.8942983705216,193.360668984684,161.470010187764,54.7400985311451,190.4780124504,182.060421703942,-144.025335873886,136.371563068698,112.936092061499,171.156705541843,264.914981377682,38.7151665652994,145.97707677094,65.8645981388735,58.0694796475059,115.582075069883,93.1849120407427,-123.441801741096,-54.3649083999132,194.05870356139,224.229964609855,96.7334061578918,224.739853898185,33.6026077471732,122.566559774572,53.0513844346596,259.746449542858,82.680802792817,196.870833128161,217.004436652458,234.913158418686,-30.5084781731362,127.053480024005,221.396832655133,142.400516522441,237.387147082126,194.674362437024,185.745982711852,-81.3523332141506,2024-10-06 06:00:00
180.11442093402,227.293787932064,275.671483846389,-82.578892792345,214.917419206186,101.756562859518,164.029115849826,190.864719343697,176.283349928959,276.078678220297,309.199098486352,86.7940379341275,204.507889707671,170.520858940423,87.5576227863953,205.334725666051,185.483228739534,-130.568478759964,149.911816041337,115.858708551359,184.660770806973,275.209387376612,64.8050161121648,164.8811624159,68.4726817331434,75.2664262274535,125.922924191754,123.980965722117,-118.047012592975,-36.8696584595308,207.086180709187,228.572924025197,119.289924549148,237.176597719562,65.1991958850353,145.870889200195,63.2260625789224,264.243539975967,99.4311022181191,214.597526458383,236.379301160028,244.413818105695,28.4845162194346,144.005758080428,235.012992146234,147.468256653261,232.625092166174,200.788761276055,185.971927916196,-51.6305241582347,2024-10-06 07:00:00
174.893114272022,237.772534750194,277.175386482612,-72.0022508590561,221.077680841495,101.322385614042,161.294532198522,206.112078827439,177.956748218562,279.891976189197,309.931238306353,67.4786305182296,198.623625470371,173.33863032136,99.0432608508212,202.039240287983,187.768068019983,-129.14809702693,151.075181211227,116.948640146377,183.226369022269,273.850811872717,65.9055518184511,173.628492095031,69.2314802421768,84.4346179199308,117.023058716413,114.307677420815,-115.369587249629,-37.1409530304689,210.597914965612,231.807736612104,121.366957454934,235.977587860909,85.1256951358335,150.193209889326,80.1861376169891,268.124260925443,123.788702641595,217.695791299697,235.231807287166,242.04647212345,39.4080930826453,156.770418734488,239.721843696037,147.461567781872,235.302908185704,200.220203524399,186.989185643886,-51.4029220925798,2024-10-06 08:00:00
160.461850742703,224.700153958921,268.023828681905,-87.854322434972,207.057923791484,77.9950662778088,141.072680020169,189.54421548586,162.38705529312,276.574616484064,303.192356592068,24.4171032398551,180.273832794181,164.768317883505,74.0646392969092,185.012647693589,179.419377589141,-145.346411265512,149.25062570727,100.096762644361,178.829495763635,266.245776917952,47.0462429785982,151.166022042748,34.1465523155664,77.1362494307276,92.3604452991892,88.4814415811115,-133.528059898408,-63.4137556046952,190.585431566394,217.460821658297,99.869792321065,226.859302183156,60.6411575758817,124.062773888892,55.3776217333138,252.027539418776,89.6855381516812,204.280005604935,224.355449573108,232.40068730112,-24.2076880463927,128.989308048187,218.99422906331,127.199549592593,225.239344391546,195.041594233192,171.320166690195,-79.1260145552869,2024-10-06 09:00:00
156.294727837594,217.84466278673,264.456720917558,-116.848073347783,200.811238829953,35.5439119917358,123.699090016407,179.027364584457,141.704116031289,266.654285191105,288.118475863117,-44.7787079465686,154.006888305947,162.76849878343,45.9497812624361,166.609810580198,166.407401874004,-155.274209709846,130.639903412343,76.810320873755,164.460766089591,258.792537871869,18.0325192204554,125.722458172829,1.78388398084289,72.5883389927758,93.5866155545937,85.2053521213239,-145.795139657817,-93.9915755186553,173.832931636304,203.711698637882,82.988467581993,214.03226454229,38.3393638534314,121.608124669559,43.8938111267411,241.69547025615,71.9841872201814,185.827539361382,207.941788345868,224.63274491375,-34.2482875202407,110.72358908192,204.091243601083,113.675148777337,218.797621194286,179.410440069767,161.965360421109,-68.5708116890271,2024-10-06 10:00:00
152.171652583905,211.231308184932,256.525489400076,-125.746487158099,195.15537392224,2.77918186861722,115.017847483107,174.9824516874,135.47190714502,261.024111689218,287.24282514169,-71.068805495537,137.665640252134,150.213613308657,34.2712592718806,163.538165594943,156.911427987229,-154.805424489621,130.067720206205,81.4821235457514,163.312241635512,258.194203523755,2.39184310952206,111.905357283183,-30.2753031180793,64.19164372794,83.1018499598772,67.2485073131499,-152.823592781777,-104.060094552322,174.036010897747,205.602853884999,59.4471250980886,211.59237115263,6.82071952052608,114.937194792084,31.4061412458612,239.894264390277,64.6030118959967,175.220884411503,202.045337598678,224.192143799013,-44.4451357885668,97.8290946798218,196.334120048253,109.549121381013,223.39116397382,171.344640929394,152.990892191856,-69.0317201907395,2024-10-06 11:00:00
148.908464768852,211.909704903307,248.93812327162,-122.741830213732,181.071520131424,-21.6520264405235,109.803714855839,178.08242162528,141.610780017717,250.543595648431,283.749154337328,-92.7569442011084,146.67882729375,149.165856365656,-9.89662658787777,169.632072761515,163.042382350692,-164.465898654092,136.214127232488,58.8876117904062,162.825073727226,256.309030312354,-2.46553067903121,103.173187640607,-52.7242581158875,53.1694793662652,76.1062839667721,65.9951122353273,-156.418973012086,-108.965217322453,173.954273463188,194.881972372887,41.5938471578804,212.475367136638,7.52318035344624,111.166284018371,29.364104751163,231.782205074405,56.156783820077,163.229118981442,201.20278265476,216.671063106088,-50.9500280347672,80.5534428796876,189.67205041327,100.858258101307,226.021283143993,180.430061206973,159.724736997342,-81.9000310151971,2024-10-06 12:00:00
146.308343657866,204.910389827652,245.264585548123,-129.647428958238,183.508386077489,-47.6356693078675,104.045158662182,183.217633353446,137.467332047431,249.405788940477,285.747986221798,-93.0110469244526,151.399256039642,150.716577161601,-17.7312793391493,171.137390407839,166.003746934837,-161.718836572913,141.453841731118,14.6483331946445,163.835531776724,256.811121579055,-34.1171104544936,101.013858860225,-50.7062339291442,52.0444641709579,79.4097163229198,60.62693601013,-155.352177195274,-109.801731800487,179.785266980305,191.457367690187,55.7710052612354,205.44172071534,-22.1901570045795,111.929106395516,7.22312124917354,234.493714355913,56.7600119702476,159.831609785415,199.827185133672,215.448256563907,-55.5195723376133,79.3444756849805,186.599308045116,101.20965475443,223.172296748311,177.316362691672,157.605729137745,-87.4363154488561,2024-10-06 13:00:00
130.399018484961,214.807822662764,235.447951476604,-129.86676320143,181.25875692993,-48.9753279358575,100.831168090089,177.281057283511,127.784227646983,253.151855020682,290.210393596689,-95.0257532580169,145.117534727095,154.777551076662,-11.6129506611337,164.299217026805,170.499922963477,-168.507158439741,127.740076825713,36.7670029029571,165.383910539625,259.664623271076,-44.291691669264,96.252700183675,-41.6113787402082,38.3892442700229,75.5452108684862,41.973560222785,-146.954121502034,-110.197546109619,178.05079287305,187.510334178985,59.8927574597173,196.563280035471,-33.5929137423418,94.294094830258,18.4517448914969,233.736615198919,55.576530317357,154.760254972461,200.780304049225,204.574119940342,-58.5477639370361,58.8287444538937,184.594113067852,103.768491675318,224.554876672959,164.431981380656,152.233960553121,-75.8265278106679,2024-10-06 14:00:00
136.858402704434,211.577071756367,236.52639296413,-132.478225764691,187.351030647821,-34.5443873606813,101.393945543753,176.923299299323,131.924137944957,248.570078561523,285.249393362835,-94.7646156949166,148.604425365479,144.315323047954,15.5965244234344,160.896044151804,172.030840216126,-173.887304009668,125.986322771261,39.7349089988034,171.270614966684,259.832960008972,-62.1726137121841,110.449480184048,-23.2466392206921,38.4283462634539,78.4652583252944,44.7848437113132,-149.961450846786,-106.801717606167,184.70368811891,176.485018502506,58.3629521647521,190.962519691808,-60.4528874987005,94.805910263936,30.8959211774674,236.179266144282,58.179466887746,151.963329866277,204.849668767367,198.587950230111,-73.3555023517469,40.9251233786651,188.625044731402,94.8179404890829,225.878270338699,160.115553957089,145.18905674026,-69.1219020491442,2024-10-06 15:00:00
125.785752146588,205.219361682588,239.476826577565,-124.566070331758,190.742466111726,-15.3351973703583,97.0066525780698,180.045193171318,126.999569067508,245.58075013439,286.586348672963,-86.3018740898415,146.561836899119,148.813534024137,23.4091997778221,167.243801957632,176.834652476342,-176.990749872557,127.882045799995,63.0607061537952,166.924861571248,265.247636431965,-31.8000271628652,95.700955531519,-11.2462105243246,37.9308920687286,75.3427820183076,42.4929047266666,-139.208371763623,-113.750611931609,184.980183034499,179.099144235719,66.8085483752625,195.104384446655,-68.7208602798077,97.1543126057249,24.6188733468654,233.680392696856,51.1829851460956,152.987367373753,210.701769641872,200.297744108066,-70.716712437788,42.0958858857577,189.723074903343,113.233635182743,235.112705869533,160.146133951616,143.749442510224,-66.756634517651,2024-10-06 16:00:00
135.080775962296,210.277163579821,248.483426451085,-122.080342435602,202.764278429508,12.4283054623515,90.5572841134719,188.112787726384,125.19545039204,251.566891496519,290.353821187333,-79.9544189178451,151.891434074309,142.295012410578,49.1989715552479,174.579391475362,185.222783111515,-179.084280510873,138.092735097426,77.0208849223349,168.641179866972,265.45809131325,5.0028908785145,101.116147172006,25.4179070447166,49.8474212690144,74.5019804985602,61.1140384790411,-135.417581719259,-107.422547446908,191.322497448238,181.806208295114,78.4137625143093,198.069777841103,-74.418950565221,95.3202599873868,34.3692253063115,231.931406730023,51.7596479684289,155.506071296584,217.607286024224,199.604033289613,-73.9518980914321,60.3172918319947,202.472488972827,115.193688861815,240.037996714342,156.797112268103,150.093220069964,-67.3943844399147,2024-10-06 17:00:00
161.976207459779,219.811963573549,260.794559306654,-110.6604931924,216.794506679511,28.4925463328397,95.6122213402687,198.176711346801,135.789733143693,253.959674063869,294.829865649513,-49.0956497615825,167.453653034109,155.614515362497,72.1038542322836,170.812085341977,195.724768486482,-169.873888297668,149.179184987248,93.3334993744276,182.977990963506,271.074517628278,15.9739989649482,118.452799868443,46.515288539853,74.4263145263968,74.4334536894861,72.996601788965,-120.684958767359,-84.8704766410681,203.511081018227,191.972835563913,93.5732794987709,214.489247386825,-28.5905905099678,115.895896278191,70.7355005949322,237.095970038584,71.6118447511117,165.833731522803,228.545346828925,212.018760031014,-56.1617562358086,69.108332556323,213.916176881057,129.434907172561,248.143865761994,178.594791436637,161.718853145474,-33.3933778904831,2024-10-06 18:00:00
176.505218228401,243.322015090294,273.985612607064,-81.1847377282329,233.813886341272,64.7487531972244,109.764901650602,217.704607818137,150.17098245143,272.729659523804,311.105705985006,10.8363928265512,189.257597583167,167.703173834439,104.777579532492,181.262029945903,212.256068799703,-149.042099613985,171.719879587259,123.068769213653,203.740949323559,290.285569315521,55.4887717948735,140.398530433542,90.0264814503969,105.839312992597,102.399518184233,105.089504907739,-93.0363899050436,-30.845330641342,218.416882794138,206.603319422949,120.734876683702,233.406912475624,23.9796110008537,136.97954730299,89.4695193675751,253.657850378746,101.903990756952,184.194063653285,236.768786236586,234.043571682597,22.5431802644944,98.5266209266608,230.614272615165,149.346475258862,265.548498335464,199.125795402145,173.781049061429,35.6898117034152,2024-10-06 19:00:00
198.357656185568,260.078816490475,284.299198795054,-49.0745118540086,253.484026235406,95.737421610322,134.739731584339,233.782913854689,171.495969393989,291.039433671382,322.418271690825,47.7303212118479,211.66651073363,182.928371564064,143.664095788616,191.235864430232,222.504879490913,-126.673855382022,185.728635470007,141.624144746307,219.799140882944,304.577607156191,91.5535727533831,158.636924786746,114.737658964056,124.546862135511,136.547543830347,119.907231161298,-63.7784053227098,42.1453665166315,231.097118415105,226.435259447128,138.271810782328,254.641339871119,39.4742916642166,148.626053543805,119.893925193734,264.271964754746,113.694002567452,212.456239981923,246.850418455326,258.629132997449,53.5602273114501,129.020586961618,242.481913242089,171.619348919412,279.033408348368,220.536916820771,196.131257697165,77.5411478881758,2024-10-06 20:00:00
199.698537137093,263.278800148426,290.265950580464,-50.5825512619343,251.473966741334,96.6197767777437,149.262489525033,241.091144066992,177.994893193304,291.134874407964,321.441864595901,49.0163339580041,219.291847845645,186.538612816175,148.731397988757,183.014425447786,224.091343479528,-130.091711466343,192.402331349104,154.143014426524,219.623118952458,301.313354711405,78.2677601888069,161.818511374851,114.424201521364,126.596286446751,148.384225015205,120.687633377981,-58.9030616218452,51.0740806928147,242.12351482788,235.517534836943,141.623456754357,258.123056756214,4.45423099273422,161.339348532017,112.32583973156,268.449019107345,116.698887405285,214.761520768609,245.724090048472,258.476444831462,56.4198383064085,128.075388283017,256.620150202359,165.325743897875,275.130235593069,226.617174685628,201.034385645999,83.6412827695771,2024-10-06 21:00:00
172.280234144934,244.999181774756,269.723729444569,-80.0787160229199,246.826878970529,59.9993197280513,122.933836144841,229.209809760142,157.685671713871,274.602772131627,305.367382295061,-26.3096832873592,199.398509986358,164.068995591592,139.177325228906,169.463955392098,198.403787193231,-147.875496551262,175.746590806251,135.012343239378,191.489187312158,288.922800084514,29.3745615092972,152.686326708225,89.2923018406729,87.908613143562,127.199281583139,95.6044176137579,-84.972895470249,-25.8794077321555,233.221834913829,221.4686113709,124.124503902198,244.761758411956,-42.0114603784573,139.08937793213,77.7598229723288,255.019781852816,100.34958871686,197.526289044555,234.141383538207,253.615581326095,33.7775927708789,112.759096311518,235.574575124232,135.52953947168,254.125120472248,210.72957558832,188.76647441797,54.1917895528121,2024-10-06 22:00:00
153.568319251295,236.95265395954,267.720791267053,-83.365341526074,246.721142393238,31.3885655527533,106.532895019092,219.016342058765,157.606512157035,273.661579285412,304.31947908673,-49.4595647268156,197.31750791553,156.486745415249,142.427784688395,167.017982687455,197.743128082014,-164.867709895005,173.081798311227,124.674291763654,185.846802830756,293.409358159217,-7.93886849475635,149.034703802581,70.487859842282,91.5888089434669,113.085233373481,74.9609389986967,-115.799486448678,-56.9106571358849,238.089330290089,215.22029191255,101.369759312432,237.897312784583,-51.5048695988946,143.704245362134,69.9666405493619,262.198686636607,106.844483968686,187.296717668335,226.328028226613,244.956170269414,41.5821380400054,114.52727041952,232.193698947067,130.767826276022,252.090615089162,203.979179068542,182.193941677206,19.1265764739228,2024-10-06 23:00:00
140.548405646046,231.281942678599,262.194596104649,-98.7878931156352,230.39452771702,32.0173301099678,97.851957195623,217.792836914261,157.744841537165,269.517724196489,302.581724880196,-49.0531595308714,194.646510422748,150.279078576221,131.132108137842,165.515362776239,191.339606470611,-180.316463411757,173.465188838279,112.904851740242,178.807434643275,286.058318039582,-32.8950736718692,149.329854827807,59.0372394576482,92.1700202679333,116.062435102227,66.3621068624778,-116.458919032361,-65.77633333909,238.860515538555,212.206886698399,86.8046083028117,225.301191927942,-62.8965634963409,129.811471725569,59.1857722416127,259.855407191138,91.7659103954238,193.129426515196,224.862371813354,237.58857341222,-25.3490993517279,103.440795444088,234.501719882116,130.5127600052,248.796521027574,206.23348690695,187.290989597679,23.3759333337144,2024-10-07 00:00:00
131.529304406974,243.471591893504,263.428243397367,-94.6903603509552,224.574800728629,-4.21281151981229,96.5138289695661,212.112033059949,147.381379076605,262.981865215421,299.213720886566,-56.623197923324,190.847385622081,153.811111983576,126.920749743239,162.277532784301,179.24470515889,-177.094091037416,167.584331383133,109.769871924667,168.856845441871,273.708925142414,-20.0606670000551,139.014074043443,67.0877385229726,103.787259218551,117.348637062794,78.4814214017484,-118.52969639285,-63.150356337359,237.818083796893,209.536524015452,84.8259279127759,233.707285128904,-59.242321024438,127.246796899296,63.8378019012543,250.877124982118,96.3578541235258,194.05920104616,223.632388442838,246.259517693031,-30.7032993305871,100.729616927482,233.590440022253,135.599808448065,244.565767184705,209.040097793587,188.745748243628,-3.97717199615686,2024-10-07 01:00:00
120.324010861884,234.12043271569,259.707553917173,-84.9054579017741,216.001888075509,14.528410918863,95.7156120995248,217.07152146069,146.645202426333,257.593175339981,305.896580970624,-49.3712069336131,188.819072147335,151.879347549187,126.468819779489,167.693931951158,172.227723964988,-174.413597094719,178.213749205111,97.7378381924821,178.167453937305,272.402343703014,-36.6215421456106,136.876547132107,59.194942461154,101.99845914944,99.7967219332112,68.5703142313488,-118.209463143754,-52.4895132352774,240.443345303751,207.510414389989,81.5309969005965,239.573136391941,-73.5819909817243,127.233145959838,63.5346935825124,251.375360454335,106.188781810021,187.57488136575,218.698081679118,254.525561025033,-33.1689791747873,88.4263359464278,239.32078144492,132.514198024601,238.719390077525,211.89885462074,187.446232928519,-15.5661007111303,2024-10-07 02:00:00
122.549302084755,235.497494868321,256.76545522344,-72.6613695445203,204.476026997843,-3.04209675906259,94.5888972410054,211.178044624945,133.622192978178,249.362735528197,300.836207407713,-70.5180403152512,186.267078331357,143.529548366884,118.703920785508,150.071374627316,166.587500325255,-182.913714499386,184.168985672768,99.6226424408916,172.171049473996,268.920003157177,-55.8722836415633,119.874773925744,66.680896460471,103.943674906041,81.957319690763,74.7161021014265,-119.478798454881,-69.6428359125322,237.290553087545,210.832471259869,90.3353595312438,245.15769406845,-76.3698637782113,107.838198361994,73.1737293915498,252.17746664923,99.1443985236391,173.062919290504,217.648260172602,253.155719481001,-36.6564429459906,82.5848130017519,245.146643720345,137.292747738514,240.968453821502,207.356130570662,177.473707913525,-36.4712057635317,2024-10-07 03:00:00
136.395307915747,234.452901593552,263.843716474007,-78.9250697315928,203.238760226961,16.505838568465,99.4963226287207,199.988794703639,133.511720993317,247.842488182393,297.363937568812,-87.5689503942844,189.378388172311,139.797517167953,107.941767135396,141.445155819744,151.439823055596,-187.376944127641,183.048626318461,80.560882180912,163.763676082035,274.942569330847,-53.6460233445507,118.57517714732,54.7920519526267,98.2823957225914,87.5114697486917,68.9563878510772,-119.582087515887,-76.3900598264279,234.46668156222,222.365033295051,87.373584539628,240.857554919798,-61.6961612260304,96.4397122019896,62.418739375372,247.384048930854,94.0494651623496,175.89486562307,223.106453652069,248.54443002768,-21.1280425238738,89.2542610190894,238.638503870295,138.431795771032,236.721233958789,209.978695926709,181.890013254262,-46.6275655741829,2024-10-07 04:00:00
131.418388917662,242.262843921535,267.406250907479,-92.068812761698,208.494324531071,37.6601631219212,103.487454056171,201.626038780321,138.241670808291,250.236362087714,296.226338286972,-91.540603176287,191.660556274205,146.566624387123,105.53561671134,150.179181308927,151.671855983471,-185.919103936403,182.463341780954,78.3073218445987,157.578810128841,268.127675554063,-39.329131852482,112.746059342619,38.5405120251615,95.1874703364146,89.877271863195,63.8451298449427,-129.261250846468,-90.0369839027154,239.710846839366,218.594330054276,82.6897898181745,240.054975030726,-32.5472061879445,105.081680582511,72.5377928826794,246.251664957538,95.1699174308366,181.619780269321,225.621267022936,244.867559065799,-49.3332319809715,83.6938993821048,235.241662948739,127.250544980255,235.468268440597,204.907042213894,173.6146074282,-54.2853418551267,2024-10-07 05:00:00
141.501458088315,242.099519509613,260.331452527994,-84.1605109450431,212.399656722488,27.1473388169022,116.350560883695,210.92440016759,136.610392763938,254.163098573018,300.247788433708,-86.9525338496206,197.781356786037,149.447571478455,103.359467025249,158.395056193678,156.076451246578,-188.340437641739,186.534234266836,88.2289727272943,171.352149415152,267.698992676491,17.1274457508268,128.386565628848,38.1946477688463,96.4417383090933,99.5491412285882,86.9700081931473,-123.349919773066,-88.3945420188305,237.789303586529,224.170536118863,94.6143363500354,237.105473698789,-7.21441869433471,95.7331514736662,89.1376141271955,244.578785707113,102.693725375219,192.449149527494,230.166965338904,250.83472681886,-54.8743323026766,87.8445748504145,245.605507468032,130.758830137533,246.479330966255,211.156073612644,169.426564819546,-24.6019101196492,2024-10-07 06:00:00
157.896020748832,253.346270538921,267.71857539951,-62.3778715912614,214.061768527982,58.1213506310074,117.570912162567,221.021195526595,156.746403781369,262.659208290151,313.52122322435,-81.504994509528,202.013407382437,153.352488729698,125.805049990055,172.176891955147,151.572765905165,-180.684305110642,197.488540399369,107.681183853136,186.347737966286,275.430180262506,50.9244505057422,146.96427612574,40.5511095163608,112.985704830611,111.282852521318,108.003114473358,-107.356199297084,-72.5667304560512,248.958144865634,239.644309646899,121.202900072995,252.616833704824,40.0267676080328,115.811579867851,118.063038301727,256.455608813974,103.443230211957,205.818656307426,245.33618449098,259.201189109735,-26.1170428093934,97.7222068220331,264.213948125363,147.116626533842,256.325241418594,217.611600312145,175.489990955382,13.9714475188122,2024-10-07 07:00:00
159.410421792747,252.95105980056,268.411130060268,-46.7380802554328,215.005619997583,68.0520342528872,118.251389211356,234.471609637324,161.688166221876,257.572874247042,305.224479315621,-78.9889789872293,201.656182067819,156.587623042465,134.99653519361,179.133354136121,163.697928503091,-180.720050307711,203.160860163855,107.414967090846,184.445531498112,278.281542653029,64.0933405596374,157.004260389394,40.7125182539709,115.735852257233,105.490501906825,105.90669011475,-101.851356907261,-63.298366747886,262.46444411151,241.664747558689,135.843733450442,255.256558538017,63.5957025494877,119.808700974481,116.970291453817,263.91092918001,124.216568888247,211.432033534646,243.218794589159,253.604002306642,18.2680141355279,87.4975180510607,268.757366350133,149.947201243072,255.062190755418,217.42076659285,176.654496331133,-16.6662909399907,2024-10-07 08:00:00
138.430345878083,244.178841213733,252.506656319701,-82.205824615996,192.621863690991,35.2698864616238,97.2783149074839,225.599616384224,147.425411284816,242.525350145899,291.567769734282,-96.1661070637205,187.40519626553,147.987175852278,116.777508205579,160.650041332509,147.805011633224,-198.800819141212,193.818544243771,71.2395167104025,177.600098223358,273.452278833539,50.7581800201008,147.142444392075,-43.5715485188922,107.608053075037,87.9114346295637,90.622103265041,-121.547520324384,-86.6538145743368,243.07888912906,234.90942211967,124.758561259265,240.560660630437,39.1359116197889,107.467335335033,91.972089836599,249.233370404869,106.851694492152,195.296055806992,233.52534262002,245.21537336571,-34.8131675469412,47.6798154500257,251.179263656402,125.814770068771,243.66622607523,209.588522584094,159.760286200455,-69.025192579462,2024-10-07 09:00:00
125.598872540768,243.637147163164,245.014296030742,-111.404531305089,184.133974763723,-28.2797456975216,67.0705650190698,208.268496858152,132.058461148776,230.501849271147,273.093020395243,-104.766557760376,169.226620370293,140.789400832265,98.5195337388786,162.148879827963,132.408689903659,-214.720825448077,173.354506418455,65.235906220233,163.858409734983,257.314558683734,-6.60387704561573,134.603934541989,-72.4684320722689,99.1550588567688,72.4789462813301,75.9367209371021,-142.211864623691,-110.731797377655,232.735007790978,224.120736267221,101.008248049173,234.105161582162,-22.0136210218686,91.3259109661948,84.0798436982586,243.422320764152,92.6622448463034,189.623149608809,216.096340040136,238.943177431709,-59.9192560853417,4.35177463707953,235.955449488848,109.255215750321,232.429735403549,193.850526612544,145.985509052497,-95.7818653969297,2024-10-07 10:00:00
117.644463203968,247.477551493408,239.496284317879,-118.458581440253,182.991368420066,-37.342748913625,38.4911913234072,208.301720396658,119.05907372076,227.481037327668,278.746666367256,-112.085216568123,157.749115226296,143.958742362042,102.200168436738,156.365804189622,121.522512061259,-225.327147187059,176.90382214779,43.7978553796238,150.906087369729,252.300143133397,-33.2106606847483,128.112545036484,-74.9243085979726,101.100480115081,79.5970425412607,62.9025444846676,-152.491454206011,-115.858395884283,229.030594152387,228.441811559861,84.4228090398102,225.808568141359,-42.8420806657996,84.9250723489262,63.1044017906987,241.341278017999,83.216293260116,180.038349172201,216.323876543153,233.447746346383,-60.9269907004324,-17.3854454695219,226.334406759916,97.5595314787047,228.915666240694,183.810803159471,156.496647375767,-91.7561723819763,2024-10-07 11:00:00
117.73513649951,249.486000632333,233.845502771953,-118.807043840009,167.085149459511,-37.3203825206991,43.2716885628698,203.946705372705,120.569924561164,223.92893880114,277.808335304454,-118.032730228786,157.585969107309,158.187474464068,86.1526601001078,150.174658001483,102.082197984248,-231.365992717206,171.500637341973,46.4982002976476,146.298554140882,252.698643596845,-41.988633960907,121.349404176137,-85.5071191609678,82.1614758043857,80.3089668763402,68.4296592409433,-169.491208567552,-130.90254519625,232.508946594719,217.356864818081,66.511091854251,225.854015036805,-55.4566967113672,90.8755208881947,43.5312891884608,237.575447472925,68.2649922193189,171.596632484798,214.100189858427,229.663968282232,-64.1920325038597,-38.0741824930428,219.361967667334,95.3874260884025,228.923696477486,185.566035797159,160.624224328408,-103.063670765844,2024-10-07 12:00:00
114.132731344183,255.964074382356,241.784362254195,-117.347497721126,161.599787239524,-64.6396497234769,19.4677162791627,209.885685699836,111.362427860193,217.350400453013,279.548272759767,-110.540273206684,155.658383484214,162.595673980627,83.9078462675003,147.884726704973,103.250952633155,-233.690916377886,165.125180168055,19.3751325469049,149.854493409503,248.310865977271,-48.7174075900469,111.918459320058,-88.7974367455214,91.2098857956383,86.4389346348963,72.9464554199304,-170.633172589445,-136.142425432222,231.312724736891,212.640534565457,76.387184638814,217.853058246202,-39.3748925269744,95.2520585655322,54.9981084279202,243.92576172428,74.4013877430271,171.29295596708,210.324040774776,234.865931377299,-66.6791188694472,-43.006185417492,218.287604436874,81.728019388177,220.435694681115,196.185162993217,161.305224847833,-116.008232020052,2024-10-07 13:00:00
114.794508036112,262.928729034782,227.5201017289,-113.741239930704,165.489645103932,-54.2216823101131,-7.25629326954748,213.315021460621,115.155183819383,223.210050027099,281.089019015373,-116.689316694856,155.530144392473,165.144164393881,90.9922772965081,150.31341347272,102.334361930829,-232.550641445584,148.528874836871,22.6449080725423,155.282526952288,243.031692518209,-62.9927278012419,107.66265779904,-84.9361729970309,72.5759068712673,87.636623641072,81.8956695939458,-166.158137129146,-143.712926932093,223.197403845158,203.743592503327,71.6517752321356,214.386778803144,-24.5058782138462,91.0590394502501,47.9854042495175,241.612370416168,74.2294298234135,172.423720809259,215.238144558618,231.340789274056,-68.4218746826151,-51.2704992235538,217.742919018653,74.3806322855237,222.246711459421,186.586497596176,160.098930943573,-118.482487998745,2024-10-07 14:00:00
113.689658057498,260.767551642171,229.273197905531,-124.095337993001,166.048408051722,-67.5107356358241,19.9961087929473,211.431211398061,129.217555205679,220.535974216277,271.397584793655,-117.810047930716,163.109479027298,167.959724450192,92.5730842450998,156.85883634996,93.7748127781746,-226.091145855294,137.530343272634,19.0673292818353,159.549591507669,247.02186272403,-59.4755478216317,111.628654870901,-75.2340824804307,71.4271896065916,77.3024796089036,82.8940465432787,-171.572171659645,-128.321222211867,218.871664927067,199.644523479498,82.7524128593798,221.344638986278,-34.9712200102065,81.9800326965138,38.6333575343753,239.407861767322,88.1772842816075,174.378639151847,215.461433836062,241.051353287676,-58.9210331465559,-63.9710110210156,219.105686682367,60.6658430822615,227.549265844775,178.710481171326,168.362471689326,-123.647925161146,2024-10-07 15:00:00
